ds,EBE,TOL,BEN,NMHC,TCH,CO,SO_2,PM10,O_3,NO_2,total
2016-01-11,0.18142361502857907,0.9933159699504603,0.43937252435393426,0.08137772779815662,1.2133556508000882,0.26848958999228967,8.940972222222221,7.837673611111111,57.953125,25.164930555555557,103.0740364668124
2016-01-12,0.3875124040216813,2.428484633472556,0.7226562510218678,0.12280133934756218,1.288727679615101,0.36744792399824494,9.528645833333334,11.339409722222221,37.17100694444444,43.609375,106.96606773147701
2016-01-13,0.7415674658231659,4.890922625061302,1.215376986212851,0.15858134832639717,1.4420114093061005,0.5837673661687101,11.580729166666666,18.802083333333332,14.977430555555555,66.38541666666667,120.77788692312075
2016-01-14,0.8317212310540194,5.006001969902879,1.3881820413165742,0.1528137409558338,1.7256547544772427,0.5559895870586237,11.280381944444445,21.98784722222222,10.752604166666666,60.69444444444444,114.37564110254294
2016-01-15,0.2619295683532347,1.8650297647349479,0.6515501025336099,0.10174851292940147,1.2884002918347952,0.36319445314196247,10.13888888888889,8.7734375,35.09375,36.27430555555556,94.8122346379724
2016-01-16,0.18762401118504976,1.2348834377850244,0.5094742115202641,0.11110739111447598,1.2660478684193794,0.3767361198681303,9.919270833333334,6.370659722222222,43.654513888888886,37.93402777777778,101.56434526211454
2016-01-17,0.34274553982282263,1.92306546531322,0.8552455403176801,0.14644221225309936,1.4003075355190842,0.4461805630837464,10.047743055555555,12.913194444444445,18.430555555555557,54.14930555555556,100.65478546742077
2016-01-18,0.5090153813981155,2.5383184549162197,0.7549603209306028,0.11647321482139102,1.4477120445568172,0.35737848094302327,9.29513888888889,13.053819444444445,32.342013888888886,42.50868055555556,102.92351067534395
2016-01-19,0.7898685536892449,3.8190228364592977,0.9667534732392856,0.14570064487241552,1.3863293593158088,0.49418403337606126,10.8359375,17.703125,32.34461805555556,61.268229166666664,129.75376862317432
2016-01-20,0.9275173635706158,4.739186510443687,1.2785714309706928,0.15815848246030137,1.5346701344593412,0.5657986167611347,10.8828125,25.10503472222222,12.627604166666666,66.16232638888889,123.98168031644354
2016-01-21,0.8595486152455182,4.278571421738773,1.0747395842742646,0.14107514816795522,1.482619033697697,0.46788195183034986,10.473958333333334,23.119791666666668,14.052083333333334,56.61371527777778,112.56398436606567
2016-01-22,0.7749628045093564,4.7426835203188515,1.1133432563852577,0.12695188445453934,1.4065959848433969,0.5493923674803227,10.83420138888889,29.274305555555557,8.453993055555555,58.98090277777778,116.2573325957695
2016-01-23,0.891505462737451,4.803013423620353,1.2387524717228695,0.11633432650682697,1.349117067612944,0.6086805615729342,11.619791666666666,20.18142361111111,13.184027777777779,51.248263888888886,105.24091025821781
2016-01-24,0.7927703476328003,4.03531746200419,1.2594122080804988,0.11701388961297367,1.3815389381248562,0.626996531513416,11.606770833333334,16.25607638888889,16.908854166666668,48.282986111111114,101.26773687696874
